cluster_id	uri	labels	roleTypes	eventTypes
1108	https://archief.amsterdam/indexen/deeds/e5da19b1-07a0-4787-92aa-9c8ab98e2755?person=961f6af3-4208-53f7-e053-b784100aa83b	Jacob Christoffers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1121	https://archief.amsterdam/indexen/deeds/2cec2bf5-5ad3-44f3-8120-6a6715c4720a?person=961f6acb-d73d-53f7-e053-b784100aa83b	Elisabeth Klijn	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1121	https://archief.amsterdam/indexen/deeds/f331334f-2a0d-4eca-aeae-5cabad5ddcb1?person=961f6b18-4aa7-53f7-e053-b784100aa83b	Elisabeth Klijn	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
1122	https://archief.amsterdam/indexen/deeds/bde7f918-2f0b-4787-b841-46a48fdab017?person=961f6ae3-08dd-53f7-e053-b784100aa83b	Jan Schroder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1122	https://archief.amsterdam/indexen/deeds/4510118f-c357-446e-8662-ce1ffd0e0af1?person=961f6b01-b2d2-53f7-e053-b784100aa83b	Jan Schroder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1122	https://archief.amsterdam/indexen/deeds/84ad580b-ab42-4807-80cf-4a57c7575a49?person=961f6ad4-e847-53f7-e053-b784100aa83b	Jan Schroder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1122	https://archief.amsterdam/indexen/deeds/fc5a32fb-9497-461a-92a2-c2993573f487?person=961f6b01-b465-53f7-e053-b784100aa83b	Jan Schroder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1132	https://archief.amsterdam/indexen/deeds/c7fd5a62-1e16-459e-a24e-9df39ddc1a9d?person=961f6aec-9908-53f7-e053-b784100aa83b	IJakob Kristoffers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1132	https://archief.amsterdam/indexen/deeds/33616bb6-0438-4e75-912b-ff0ed5711894?person=961f6ad6-3e1e-53f7-e053-b784100aa83b	Jakob Kristoffers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1153	https://archief.amsterdam/indexen/deeds/7ff7a4c1-0fad-4e79-9caf-d6a9c3c4aa5f?person=961f6b11-1d08-53f7-e053-b784100aa83b	Margareta Groen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1153	https://archief.amsterdam/indexen/deeds/409eeccc-1f8e-46fd-af4b-729ffdf7e034?person=961f6add-9f23-53f7-e053-b784100aa83b	Margareta Groen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1153	https://archief.amsterdam/indexen/deeds/a94861ae-038a-4402-b2f0-d015c803ba8d?person=961f6aec-287c-53f7-e053-b784100aa83b	Margareta Groen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1161	https://archief.amsterdam/indexen/deeds/81c6fc1b-2fdf-4b6d-a5ec-3791b18419d7?person=961f6b11-812c-53f7-e053-b784100aa83b	Jan van der Wissel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1161	https://data.goldenagents.org/datasets/jaikwil/records/67946-groom-witness-1	Jan van der Wissel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
1165	https://archief.amsterdam/indexen/deeds/235110dc-76e5-475f-9d13-d5e4e64f95af?person=961f6b11-5d65-53f7-e053-b784100aa83b	Johanna Schröder	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1165	https://archief.amsterdam/indexen/deeds/7d764b97-d48c-45e3-aa45-e4bb2fad2816?person=961f6b11-6531-53f7-e053-b784100aa83b	Johanna Schröder	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1165	https://archief.amsterdam/indexen/deeds/20a1b54a-db30-4a58-8483-6e3e8e39903b?person=961f6b02-7654-53f7-e053-b784100aa83b	Johanna Schröder	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1168	https://archief.amsterdam/indexen/deeds/9d1a4cdd-8cb1-451c-8d69-c724fbe3ee0d?person=961f6ad4-f391-53f7-e053-b784100aa83b	Willemina van Sonnenberg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1168	https://archief.amsterdam/indexen/deeds/438bce85-a885-42d4-8f76-b6c8f8cf084c?person=961f6ad4-f924-53f7-e053-b784100aa83b	Willemina van Sonnenberg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1170	https://archief.amsterdam/indexen/deeds/9d6d21e1-2ea8-666d-e053-b784100a1840?person=4d0a5597-777b-7040-e053-b784100a6264	Hendrik Baket	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1170	https://archief.amsterdam/indexen/deeds/79b8cf0a-5467-44c3-9f94-5d64111a4b64?person=961f6aeb-8633-53f7-e053-b784100aa83b	Hendrik Raket	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1186	https://archief.amsterdam/indexen/deeds/a0910bb3-6f3c-4fe4-9e40-d17a0e361f6a?person=961f6b11-a9a3-53f7-e053-b784100aa83b	Jan Hartgers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1186	https://archief.amsterdam/indexen/deeds/0f3834e9-8eba-4e0c-b166-b61743000619?person=961f6ace-76bd-53f7-e053-b784100aa83b	Jan Hartgers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1186	https://archief.amsterdam/indexen/deeds/a1e09275-70b7-4cf7-bc6c-b40e847caca2?person=961f6afb-42d7-53f7-e053-b784100aa83b	Jan Hartgers	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1209	https://archief.amsterdam/indexen/deeds/13a91db1-ec35-44ef-aa47-bac7d5bf2d81?person=961f6af0-2329-53f7-e053-b784100aa83b	Martha Louisa van der Port	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1209	https://archief.amsterdam/indexen/deeds/55c7a9d8-1194-4bfd-b72a-f16a6436650f?person=961f6aff-0fd2-53f7-e053-b784100aa83b	Martha Louiza van der Port	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1219	https://archief.amsterdam/indexen/deeds/04293ece-68cc-4ee2-b9ca-611f58b64110?person=961f6b0f-0fa1-53f7-e053-b784100aa83b	Pieter Posthumus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1219	https://archief.amsterdam/indexen/deeds/40f4a872-1fb9-4690-ba22-ca3dfd1255da?person=961f6b0e-4574-53f7-e053-b784100aa83b	Pieter Posthumus	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1219	https://archief.amsterdam/indexen/deeds/56efadbc-389c-4624-839e-5f01da8a2ac0?person=961f6b06-87e5-53f7-e053-b784100aa83b	Pieter Posthumus	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1225	https://archief.amsterdam/indexen/deeds/36564283-9d64-40d5-a433-af3dc6a2e294?person=961f6ada-831e-53f7-e053-b784100aa83b	Hendrik Vincentsz Boelhouwer	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1225	https://archief.amsterdam/indexen/deeds/6260d815-2163-4910-8b08-d1b222f602df?person=961f6adb-ed34-53f7-e053-b784100aa83b	Hendrik Vincentsz Boelhouwer	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1228	https://archief.amsterdam/indexen/deeds/9039018d-7ee8-4fe3-99e6-d30c2e11ccd9?person=961f6aec-1231-53f7-e053-b784100aa83b	Isaac Rousselet	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1228	https://archief.amsterdam/indexen/deeds/bebf5fd4-bd45-1e00-e053-b784100af734?person=6ab6fe76-d1a1-5e54-10e1-d23854ea2594	Isaak Rousselet	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1239	https://archief.amsterdam/indexen/deeds/6606c092-ca34-4baf-8704-13af70c06456?person=961f6b00-3781-53f7-e053-b784100aa83b	Isabella van Gog	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1239	https://archief.amsterdam/indexen/deeds/e911a3e4-6fe3-46a2-bd95-deb8c14b3cb5?person=961f6af8-be85-53f7-e053-b784100aa83b	Isabella van Gogh	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1256	https://archief.amsterdam/indexen/deeds/0466b4ea-e37d-4790-8bf7-3e11c073a414?person=961f6aea-5f9d-53f7-e053-b784100aa83b	Johannes Engelhardus Kemper	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1256	https://archief.amsterdam/indexen/deeds/66d2a7a0-4e78-4aea-b908-425605aad88c?person=961f6ae3-1f45-53f7-e053-b784100aa83b	Johannes Engelhardus Kemper	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1259	https://archief.amsterdam/indexen/deeds/389def27-c505-4020-b3c0-03b15fce4de9?person=961f6ae4-c2eb-53f7-e053-b784100aa83b	Gerrit Engelbregt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1259	https://archief.amsterdam/indexen/deeds/f29d5fd8-1bda-4baf-a0dd-89ac47fd7df1?person=961f6ae4-9851-53f7-e053-b784100aa83b	Gerrit Engelbregt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1259	https://archief.amsterdam/indexen/deeds/81afb723-5199-40a3-90f0-de33ca5278c4?person=961f6ae4-5d5e-53f7-e053-b784100aa83b	Gerrit Engelbregt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1259	https://archief.amsterdam/indexen/deeds/970ba95c-16a0-4f96-b8ae-6c5d40898482?person=961f6afa-bf42-53f7-e053-b784100aa83b	Gerrit Engelbregt	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1260	https://archief.amsterdam/indexen/deeds/d0092ad0-aa88-1a7b-e053-b784100aab8a?person=07561601-274a-1c34-c380-d1506557caab	Ida Dina Elsevier	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1260	https://archief.amsterdam/indexen/deeds/9d6d21e2-a5b5-666d-e053-b784100a1840?person=788f8909-1eab-7922-f0f9-cf54cb7e2ff9	Ida Dina Elzevier	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1262	https://archief.amsterdam/indexen/deeds/6c01d20b-89fd-45d7-ae45-986d656346e7?person=961f6aec-5778-53f7-e053-b784100aa83b	Jan van Tarelink	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1262	https://archief.amsterdam/indexen/deeds/f9fdd283-9605-4584-a90f-02493c50fc0c?person=961f6ae5-0c84-53f7-e053-b784100aa83b	Jan van Tarelink	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1264	https://archief.amsterdam/indexen/deeds/cde1653e-0068-4524-a61b-5f6e524e2f2c?person=961f6ad4-831e-53f7-e053-b784100aa83b	Barbara Couper	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1264	https://archief.amsterdam/indexen/deeds/70a0641c-f533-436e-aea5-5df0153fae2c?person=961f6ad4-83ea-53f7-e053-b784100aa83b	Barbara Couper	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1265	https://archief.amsterdam/indexen/deeds/1c7ee75e-62e2-481f-8fc4-cbee082825d8?person=961f6b10-b937-53f7-e053-b784100aa83b	Zusanna Baalde	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1265	https://archief.amsterdam/indexen/deeds/9d6d21e1-2ea8-666d-e053-b784100a1840?person=4d0a5597-7779-7040-e053-b784100a6264	Susanna Baalde	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1272	https://archief.amsterdam/indexen/deeds/9b61c0ce-d9e1-42be-bb97-d127022e300a?person=961f6acd-c164-53f7-e053-b784100aa83b	Maria ten Hove	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1272	https://archief.amsterdam/indexen/deeds/0c77a319-15e0-46ab-b305-100d7ab4ead4?person=961f6b0f-d155-53f7-e053-b784100aa83b	Maria ten Hove	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1272	https://archief.amsterdam/indexen/deeds/710ea112-35c6-4cfa-b74e-c8293d3504c6?person=961f6af2-69b1-53f7-e053-b784100aa83b	Maria ten Hove	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1280	https://archief.amsterdam/indexen/deeds/2932a0ee-4c35-45a7-b6d9-3e2e4f0ab1f5?person=961f6afa-55cd-53f7-e053-b784100aa83b	Jeremias Boddens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1280	https://archief.amsterdam/indexen/deeds/83869c9f-aefa-459e-9ae4-d6f6b56006e1?person=961f6ad5-1e06-53f7-e053-b784100aa83b	Jeremias Boddens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1280	https://archief.amsterdam/indexen/deeds/51dab0bc-3482-49e7-a775-fb8f4d97bea9?person=961f6af2-cacc-53f7-e053-b784100aa83b	Jeremias Boddens	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1285	https://archief.amsterdam/indexen/deeds/d0092ad0-91f2-1a7b-e053-b784100aab8a?person=20095a7d-f548-209f-a798-538d2b279ed5	Adrian van de Cruijs	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1285	https://archief.amsterdam/indexen/deeds/655de27e-fea6-47d0-a972-4b09b9eaca9c?person=961f6b10-c824-53f7-e053-b784100aa83b	Adrian van de Cruijs	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1292	https://archief.amsterdam/indexen/deeds/9d6d21e2-2a31-666d-e053-b784100a1840?person=c69ed1e5-9ee7-30f1-1d49-da071ebbcb3a	Adam Claver	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1292	https://archief.amsterdam/indexen/deeds/9d6d21e0-65d6-666d-e053-b784100a1840?person=9a6a7c7e-1de2-e497-cb17-4e157b0d7806	Adam Claver	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1294	https://archief.amsterdam/indexen/deeds/590842a1-59c3-486a-800e-5829d296fb68?person=EerdereVrouw	Geertruij Wangerpoel	https://data.goldenagents.org/thesaurus/EerdereVrouw	https://data.goldenagents.org/thesaurus/Ondertrouw
1294	https://archief.amsterdam/indexen/deeds/9d6d21e2-f134-666d-e053-b784100a1840?person=03715e09-d000-c456-ddc6-6e7e8e5d3380	Geertruij Wangerpoel	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1304	https://archief.amsterdam/indexen/deeds/655b1e44-bdae-4585-80c7-2a298d855f14?person=961f6af4-3a57-53f7-e053-b784100aa83b	Dirck Booner	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1304	https://archief.amsterdam/indexen/deeds/a511030b-b25c-4fc7-a0e7-5f142f70a28e?person=961f6b0a-9bb1-53f7-e053-b784100aa83b	Dirck Booner	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1309	https://archief.amsterdam/indexen/deeds/a3cb51cc-33f5-50ee-e053-b784100a6caf?person=fa8711ba-8b31-c968-4932-d3694f06bbba	Cornelia Tijhoff	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1309	https://archief.amsterdam/indexen/deeds/2862eb5d-98ee-4b83-b126-b9a58fb7e2e7?person=961f6b07-8d51-53f7-e053-b784100aa83b	Cornelia Tijhoff	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1310	https://archief.amsterdam/indexen/deeds/6af012a6-918b-415f-aa32-3f75d6822f8c?person=961f6ad4-abe5-53f7-e053-b784100aa83b	Cornelia Brink	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1310	https://archief.amsterdam/indexen/deeds/1d4dee10-19d9-495b-bd13-3d1d11e0ac19?person=961f6af2-8bb7-53f7-e053-b784100aa83b	Cornelia Brink	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1311	https://archief.amsterdam/indexen/deeds/be5cb32b-7dd7-4b2f-8d63-0096701ed805?person=961f6aea-3056-53f7-e053-b784100aa83b	Jan Duisenberg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1311	https://data.goldenagents.org/datasets/jaikwil/records/90922-bride-witness-1	Jan Duisenberg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
1311	https://archief.amsterdam/indexen/deeds/3f28a6d2-b3d9-4e6e-a3a5-d1b8f873bec2?person=961f6acc-4a76-53f7-e053-b784100aa83b	Jan Duisenberg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1317	https://archief.amsterdam/indexen/deeds/b184db08-8a71-4473-ac3f-7579f45e7141?person=961f6ad4-f909-53f7-e053-b784100aa83b	Anna van Rhenen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1317	https://archief.amsterdam/indexen/deeds/bb208d27-b434-41aa-a34a-4682a1d58b06?person=961f6acb-ba0f-53f7-e053-b784100aa83b	Anna van Rhenen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1319	https://archief.amsterdam/indexen/deeds/b28eadfa-f2e2-4704-9180-a4d669edd26b?person=961f6b01-be3b-53f7-e053-b784100aa83b	Willem de Dieu	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1319	https://archief.amsterdam/indexen/deeds/195e1597-7611-42e1-94c1-097b02535396?person=961f6aeb-5c0d-53f7-e053-b784100aa83b	Willem de Dieu	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1319	https://archief.amsterdam/indexen/deeds/69a69538-73ca-4a06-b3e8-19b6119d47b3?person=961f6acd-810d-53f7-e053-b784100aa83b	Willem de Dieu	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1320	https://archief.amsterdam/indexen/deeds/b21a5c6d-ce70-6a83-e053-b784100a6e32?person=6bffa817-0399-4276-67d8-71bb9e271e03	Jacob de Vrolijk	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1320	https://archief.amsterdam/indexen/deeds/fe489918-7f59-4c5c-8497-77d63fbc615a?person=961f6b1c-7c9d-53f7-e053-b784100aa83b	Jacob de Vrolik; Vrolik, Jacob de	https://data.goldenagents.org/thesaurus/Bruidegom	https://data.goldenagents.org/thesaurus/Ondertrouw
1330	https://archief.amsterdam/indexen/deeds/f14b2602-a9df-4168-9cbc-88e6fd92ef45?person=961f6afb-a5c0-53f7-e053-b784100aa83b	Cornelis van Goor	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1330	https://archief.amsterdam/indexen/deeds/5e13c0a6-8624-42f2-aadb-2efa9a67eb15?person=961f6afa-bd9f-53f7-e053-b784100aa83b	Cornelis van Goor	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1338	https://archief.amsterdam/indexen/deeds/5be7ed32-55e5-4b4b-94ad-6addde2944e1?person=961f6ae3-6d4c-53f7-e053-b784100aa83b	Johanna van der Hoogh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1338	https://archief.amsterdam/indexen/deeds/c8fd69bb-c6ab-47f5-97b8-c27b932847a0?person=961f6af9-cde6-53f7-e053-b784100aa83b	Johanna van der Hoogh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1344	https://archief.amsterdam/indexen/deeds/94847a4c-50a3-4262-bf49-c41455bed27b?person=961f6ad5-2071-53f7-e053-b784100aa83b	Jacob de Veer	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1344	https://archief.amsterdam/indexen/deeds/93c94d80-1fad-406a-9240-ea4020bd36f4?person=961f6b09-668d-53f7-e053-b784100aa83b	Jacob de Veer	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1344	https://archief.amsterdam/indexen/deeds/d0561206-e880-4157-819c-f09cc11335af?person=961f6ad4-ee1d-53f7-e053-b784100aa83b	Jacob de Veer	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1356	https://archief.amsterdam/indexen/deeds/e4716269-3681-483e-ab69-85e9e84143b6?person=961f6ad4-92a9-53f7-e053-b784100aa83b	Jan Gerard Hauer	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1356	https://archief.amsterdam/indexen/deeds/87973761-3e45-4ddb-a771-0e42a676550b?person=961f6adc-3a66-53f7-e053-b784100aa83b	Jan Gerard Hauer	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1363	https://archief.amsterdam/indexen/deeds/4eaec426-5aae-4f95-adbe-054551ff291a?person=961f6b10-9bf6-53f7-e053-b784100aa83b	Johanna Hendrika van Noorle	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1363	https://archief.amsterdam/indexen/deeds/cf3f214e-cb51-48d0-aace-4f703906b1f1?person=961f6af2-a232-53f7-e053-b784100aa83b	Johanna Hendrika van Noorle	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1366	https://archief.amsterdam/indexen/deeds/a3cb51cc-2a8d-50ee-e053-b784100a6caf?person=74bd4d68-66db-6a81-519d-383ffa881298	Johanna Sara Pels	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1366	https://archief.amsterdam/indexen/deeds/a3cb51cc-a517-50ee-e053-b784100a6caf?person=07ff95b7-0656-cf01-22b5-2f135f0a769e	Joanna Sara Pels	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1396	https://archief.amsterdam/indexen/deeds/0b8eea80-5884-4366-ac30-d3f6e3ace4b0?person=961f6b02-6935-53f7-e053-b784100aa83b	Floris Bontekoning	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1396	https://archief.amsterdam/indexen/deeds/cc380a4a-6a8c-45ed-9101-8cedb0f06912?person=961f6b02-1645-53f7-e053-b784100aa83b	Floris Bontekoning	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1397	https://archief.amsterdam/indexen/deeds/af313671-2536-4247-aae6-3d45a3e6a25e?person=961f6aec-488b-53f7-e053-b784100aa83b	Maria du Hen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
1397	https://archief.amsterdam/indexen/deeds/9d6d21e2-5247-666d-e053-b784100a1840?person=bef5a416-05b8-911f-6052-ba6fff4ede2b	Maria du Hen	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1397	https://archief.amsterdam/indexen/deeds/9d6d21e3-2fcd-666d-e053-b784100a1840?person=3419a1e2-2281-cf8e-0b44-f3d3f5e5edb9	Maria Duhen	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1402	https://archief.amsterdam/indexen/deeds/6b7fd3e0-b230-4520-9753-a0217d397e4e?person=99e87e15-b57e-2bb2-e053-b784100a6a2e	Rebecka Jacoba Valckenier; Valckenier, Rebekka Jacoba	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Begraven
1402	https://archief.amsterdam/indexen/deeds/9e54c3e8-4d0c-413a-96b3-7a98a6e25352?person=961f6b1f-4fab-53f7-e053-b784100aa83b	Rebecca Jacoba Valckenier; Valckenier, Rebekka Jacoba	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
1416	https://archief.amsterdam/indexen/deeds/a3cb51cc-d329-50ee-e053-b784100a6caf?person=9e8f5980-f002-46b5-b407-28a60aba3b4f	Jan Hendriksz Slebes	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
1416	https://archief.amsterdam/indexen/deeds/b21a5c6e-04fc-6a83-e053-b784100a6e32?person=6eeb9e00-2562-eba4-9285-3a5c26682ee2	Jan Henriksz Slebes	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
1418	https://archief.amsterdam/indexen/deeds/e5e967fe-10ae-40fe-9326-1f7dd4c6f7ed?person=961f6aea-5c00-53f7-e053-b784100aa83b	Fredrik Luderus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1418	https://archief.amsterdam/indexen/deeds/06d05b8e-c2de-437f-a2fe-5122715cffd4?person=961f6af8-5776-53f7-e053-b784100aa83b	Fredrik Luderus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1434	https://archief.amsterdam/indexen/deeds/5aa03e42-bdde-4c3d-b3a3-3b548a4b4160?person=961f6b07-b860-53f7-e053-b784100aa83b	Jacob Guillot	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
1434	https://archief.amsterdam/indexen/deeds/ca445647-ebc8-4b7a-8dff-7cbc7ff05f64?person=961f6b00-538a-53f7-e053-b784100aa83b	Jacob Guillot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1434	https://archief.amsterdam/indexen/deeds/61dcb845-dfe1-4cbc-a10b-755dba34f8b5?person=961f6ad3-7681-53f7-e053-b784100aa83b	Jacob Guillot	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
