cluster_id	uri	labels	roleTypes	eventTypes
1987	https://archief.amsterdam/indexen/deeds/97c68198-79eb-4db2-9dca-6539684de4be?person=961f6b02-2560-53f7-e053-b784100aa83b	Maria Vos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1987	https://archief.amsterdam/indexen/deeds/acc9e6cc-0afc-4a8b-8e78-b61e42ee0587?person=961f6b10-431b-53f7-e053-b784100aa83b	Maria Vos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1987	https://archief.amsterdam/indexen/deeds/472741da-cc3b-476c-a643-6cac6522e987?person=961f6b08-cc26-53f7-e053-b784100aa83b	Maria Vos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
1987	https://archief.amsterdam/indexen/deeds/c0227c6a-11c9-4c41-a439-a93493635d61?person=961f6b0a-066b-53f7-e053-b784100aa83b	Maria Vos	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2000	https://archief.amsterdam/indexen/deeds/1bf186db-d486-4377-bcbc-9bc8e424ca3e?person=961f6ada-e93c-53f7-e053-b784100aa83b	Theodorus Beels; Beels, Theodorus	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2000	https://archief.amsterdam/indexen/deeds/d86f68bb-a572-4e24-aac5-71dfb2e6df70?person=961f6ad3-5902-53f7-e053-b784100aa83b	Theodorus Beels	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2001	https://archief.amsterdam/indexen/deeds/c87b3baf-ee83-4ae5-a036-7f711a36d7d4?person=961f6b08-7d29-53f7-e053-b784100aa83b	Neeltje Hagen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2001	https://archief.amsterdam/indexen/deeds/ee28640e-f3f6-4abf-877d-355fa269d43e?person=961f6af2-1c1f-53f7-e053-b784100aa83b	Neeltje Hagen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2001	https://archief.amsterdam/indexen/deeds/334cd388-9942-448d-a241-9eb4ac219c28?person=961f6b10-b8c1-53f7-e053-b784100aa83b	Neeltje Hagen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2001	https://archief.amsterdam/indexen/deeds/bee423ba-c3d8-4d5b-8c92-7c1481c4c179?person=961f6af2-4701-53f7-e053-b784100aa83b	Neeltje Hagen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2001	https://archief.amsterdam/indexen/deeds/3de3987d-907c-4f13-960a-47ab1ae3628c?person=961f6af2-658d-53f7-e053-b784100aa83b	Neeltje Hagen	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2002	https://archief.amsterdam/indexen/deeds/46f707e1-cfd3-45b3-a535-b4de03eddb3d?person=961f6aeb-81af-53f7-e053-b784100aa83b	Cornelia van Beveren Boon	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2002	https://archief.amsterdam/indexen/deeds/fd66522f-e020-4a64-b6e5-9d96fe5a611f?person=961f6af2-f885-53f7-e053-b784100aa83b	Cornelia van Beveren Boon	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2002	https://archief.amsterdam/indexen/deeds/7aa2b579-fead-4599-93c9-0e626dd6caaa?person=961f6adc-99c3-53f7-e053-b784100aa83b	Cornelia van Beveren Boon	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2003	https://archief.amsterdam/indexen/deeds/681ea7b6-25e6-40e4-88b0-d19b8a01dbd3?person=961f6ad4-d9de-53f7-e053-b784100aa83b	Grietje van der Mast	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2003	https://archief.amsterdam/indexen/deeds/28ae4674-4a16-4b71-a0c3-0102ae916ff8?person=961f6af9-fe0e-53f7-e053-b784100aa83b	Grietje van der Mast	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2018	https://archief.amsterdam/indexen/deeds/d895db7f-12f3-4c6f-a286-4b5b871ec7e5?person=961f6b00-465f-53f7-e053-b784100aa83b	Hendrik Neve	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2018	https://archief.amsterdam/indexen/deeds/0906a4b9-6158-4bf5-a3d3-c3b8b9e94b8f?person=961f6b0e-fcdd-53f7-e053-b784100aa83b	Hendrik Neve	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2021	https://archief.amsterdam/indexen/deeds/d0092ad1-2bce-1a7b-e053-b784100aab8a?person=71e7f198-e63c-7975-9959-625130061f9a	Cornelia Breman	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
2021	https://archief.amsterdam/indexen/deeds/2a6c0b43-ae43-4686-83aa-ea538170acd8?person=961f6ae2-663a-53f7-e053-b784100aa83b	Cornelia Breman	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2027	https://archief.amsterdam/indexen/deeds/ca445647-ebc8-4b7a-8dff-7cbc7ff05f64?person=961f6b00-538b-53f7-e053-b784100aa83b	Catharina Baskes	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2027	https://archief.amsterdam/indexen/deeds/5aa03e42-bdde-4c3d-b3a3-3b548a4b4160?person=961f6b07-b861-53f7-e053-b784100aa83b	Catharina Baskes	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2030	https://archief.amsterdam/indexen/deeds/f13cc9c5-56cf-4613-8af2-6f75a120348f?person=961f6afa-3a9d-53f7-e053-b784100aa83b	Cornelia Benthem	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2030	https://archief.amsterdam/indexen/deeds/a195dc4c-0651-430b-9587-2450a3ab901f?person=961f6af9-e0e8-53f7-e053-b784100aa83b	Cornelia Elisabeth	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
2031	https://archief.amsterdam/indexen/deeds/1f464067-523f-4ed2-b415-986b37785da3?person=961f6b11-532b-53f7-e053-b784100aa83b	Pieter Abels	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2031	https://archief.amsterdam/indexen/deeds/dc14e228-86ef-4bf3-8aa9-6f83aa6cf37c?person=961f6add-d42c-53f7-e053-b784100aa83b	Pieter Abels	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/1ced7603-fbf4-4995-94e7-fefec8c74e0d?person=961f6aec-0a6a-53f7-e053-b784100aa83b	Hermanus Moll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/84fdbf39-9c15-43ee-9e47-2c49677fec14?person=961f6aea-90f9-53f7-e053-b784100aa83b	Hermanus Mol	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/b09edfbd-9242-4d6d-b213-6469d6a5858d?person=961f6b11-86ed-53f7-e053-b784100aa83b	Harmanus Moll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/276ece76-a9e6-49a0-badd-87abd2e941ca?person=961f6aeb-aa16-53f7-e053-b784100aa83b	Harmanus Mol	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/4df6f613-7442-4d34-a65f-8f2f6f334bba?person=961f6b01-1412-53f7-e053-b784100aa83b	Hermanus Mol	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2038	https://archief.amsterdam/indexen/deeds/980cd5b7-18fe-4533-be2e-81ad88077b92?person=961f6af2-0e41-53f7-e053-b784100aa83b	Hermanus Mol	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2041	https://archief.amsterdam/indexen/deeds/c74d0095-198d-406c-b818-2b871cfb4720?person=961f6b16-1977-53f7-e053-b784100aa83b	Cornelia van Rixtel; Rixtel, Kornelia van	https://data.goldenagents.org/thesaurus/Bruid	https://data.goldenagents.org/thesaurus/Ondertrouw
2041	https://archief.amsterdam/indexen/deeds/9d6d21e0-aabe-666d-e053-b784100a1840?person=60155c60-54be-6a63-51d9-9222b4d46d2a	Cornelia van Rixtel	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
2049	https://archief.amsterdam/indexen/deeds/48953bb2-c6ad-48d7-ab85-0d025b895aca?person=961f6b22-729a-53f7-e053-b784100aa83b	Sara Kops; Kops, Sara	https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
2049	https://archief.amsterdam/indexen/deeds/c0e69179-b3a2-4385-8a39-12a7528d2de9?person=961f6ad9-3092-53f7-e053-b784100aa83b	Sara Kops	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop, https://data.goldenagents.org/thesaurus/Geboorte
2055	https://archief.amsterdam/indexen/deeds/6b089e66-681b-49cc-9f51-2e2950b012fc?person=EerdereVrouw	Leonora Tongerlo	https://data.goldenagents.org/thesaurus/EerdereVrouw	https://data.goldenagents.org/thesaurus/Ondertrouw
2055	https://archief.amsterdam/indexen/deeds/ef50ab67-68cd-40fb-b4c3-668dc91eb288?person=961f6aee-3132-53f7-e053-b784100aa83b	Leonora Tongerloo; Tongerlo, Leonore	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2057	https://archief.amsterdam/indexen/deeds/bebf5fd4-e7b1-1e00-e053-b784100af734?person=10dd72c8-e692-bdc1-adb5-56ed1a60ca25	Lucia van Leuvenig	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
2057	https://archief.amsterdam/indexen/deeds/494e2912-07ee-41b1-8f50-e2c86f2c11a5?person=961f6b1c-792a-53f7-e053-b784100aa83b	Lucia van Leuvenig; Lucia van Leuvenigh; Leuvenig, Lucia van	https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
2057	https://archief.amsterdam/indexen/deeds/1f888863-d236-41e4-b44e-79861f935813?person=961f6aef-9398-53f7-e053-b784100aa83b	Lucia van Leuvening	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop, https://data.goldenagents.org/thesaurus/Geboorte
2060	https://archief.amsterdam/indexen/deeds/d43d570e-31aa-4e45-8c40-1501b9ac0f01?person=961f6afa-6f8c-53f7-e053-b784100aa83b	Johannes Noordbeek	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2060	https://archief.amsterdam/indexen/deeds/5481db13-32e1-4a98-9ee8-a2db1ae2ed0a?person=961f6ad4-6b07-53f7-e053-b784100aa83b	Johannes Noordbeek	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2070	https://archief.amsterdam/indexen/deeds/13d69e23-90ba-4fbd-b5c5-dfea01caafaa?person=961f6ae4-0318-53f7-e053-b784100aa83b	Jacobus Buijs	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2070	https://archief.amsterdam/indexen/deeds/4a11df44-9754-409d-9005-64a29dc1364a?person=961f6aea-b2ba-53f7-e053-b784100aa83b	Jacobus Buijs	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2070	https://archief.amsterdam/indexen/deeds/d209852b-7dd8-40f4-8a89-82c5f1c8e91e?person=961f6acd-0456-53f7-e053-b784100aa83b	Jacobus Buijs	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2070	https://archief.amsterdam/indexen/deeds/408c4c80-a9ee-467c-8579-29d077286d8e?person=961f6b10-248b-53f7-e053-b784100aa83b	Jacobus Buijs	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2070	https://archief.amsterdam/indexen/deeds/d0092ad0-c3aa-1a7b-e053-b784100aab8a?person=e824427e-49bf-f093-efe0-944e0fdf4f60	Jacobus Buijs	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden
2075	https://archief.amsterdam/indexen/deeds/4701703a-0e54-42b9-940c-058b405b1321?person=961f6aca-522e-53f7-e053-b784100aa83b	Wijnand Wijnands	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2075	https://archief.amsterdam/indexen/deeds/c954eeb0-e293-40f1-8c60-d51079b85ee8?person=961f6ae9-145f-53f7-e053-b784100aa83b	Wijnand Wijnands	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2076	https://archief.amsterdam/indexen/deeds/167652dd-baec-4a71-bb13-b84a8b097e7a?person=961f6acd-1448-53f7-e053-b784100aa83b	Jan Eekermans	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2076	https://archief.amsterdam/indexen/deeds/16fce240-1bf4-4798-ad7a-6506cafd0aed?person=961f6af3-13a7-53f7-e053-b784100aa83b	Jan Eekerman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2076	https://archief.amsterdam/indexen/deeds/e950e296-5e38-43d8-9384-cfa2c1430fb8?person=961f6acd-17b4-53f7-e053-b784100aa83b	Jan Eekerman	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/bce3a0b7-8bcf-4683-a8d1-52fe37d38f26?person=961f6acd-1437-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/a98740c2-7165-4c6f-a11c-d55d7be23e2b?person=961f6acc-a2e8-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/6b9b968f-52f6-4258-85ac-00238dc99967?person=961f6b01-e4d7-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/3e336ff3-e523-4fb7-965e-6b6337a00845?person=961f6ae3-3e4a-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/a94a177c-6689-4507-81c4-d08f4f5c2389?person=961f6aea-8b40-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2077	https://archief.amsterdam/indexen/deeds/d4c1a2b2-3ed0-4d0b-823c-64ab48e81fba?person=961f6b01-e2ff-53f7-e053-b784100aa83b	Wijntje Wijnhouts	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2087	https://archief.amsterdam/indexen/deeds/3813a458-9f55-4d3c-8b70-2e79dccd4924?person=961f6b16-1ae6-53f7-e053-b784100aa83b	Abraham van Broijel; Broyel, Abraham van	https://data.goldenagents.org/thesaurus/Bruidegom, https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
2087	https://archief.amsterdam/indexen/deeds/884bd8f8-29e1-40fa-aeb9-44e71a602349?person=961f6ae4-a042-53f7-e053-b784100aa83b	Abraham van Broijel	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2088	https://archief.amsterdam/indexen/deeds/b294f902-8f3b-470f-9f8a-c8c5750c2306?person=EerdereMan	Hendrik Samuel Loeffsen	https://data.goldenagents.org/thesaurus/EerdereMan	https://data.goldenagents.org/thesaurus/Ondertrouw
2088	https://archief.amsterdam/indexen/deeds/299e9e0d-c9e3-4d48-aba7-21031e3793b8?person=961f6ad4-2661-53f7-e053-b784100aa83b	Jan Boone	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/968eaa32-03c9-4a15-890b-e70ec0bf89ba?person=961f6acc-c4c1-53f7-e053-b784100aa83b	Evert Rietbergh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/750eb2e7-3154-48ae-ad45-6120c7d32b22?person=961f6acd-d99a-53f7-e053-b784100aa83b	Evert Rietbergh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/be4c0cfe-e413-4b63-a050-a7823ccf06b5?person=961f6acb-96ef-53f7-e053-b784100aa83b	Evert Rietbergh	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/d186a2ce-d980-4eca-9dba-a7366f8324aa?person=961f6aeb-d11f-53f7-e053-b784100aa83b	Evert Rietbergh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/1b8e010c-f5e1-485a-ac2b-08dca7597a9d?person=961f6adb-8ce5-53f7-e053-b784100aa83b	Evert Rietbergh	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
2091	https://archief.amsterdam/indexen/deeds/9b212411-520c-4e4d-91b0-05de825bc502?person=961f6b11-89ab-53f7-e053-b784100aa83b	Evert Rietberge	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2093	https://archief.amsterdam/indexen/deeds/21fd5dce-ceac-4150-b1ca-78876d35b21b?person=961f6ad4-92b3-53f7-e053-b784100aa83b	Pieter Cors	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2093	https://archief.amsterdam/indexen/deeds/b358307f-0bc7-4766-a44f-4caa7d2eb317?person=961f6b01-7d37-53f7-e053-b784100aa83b	Pieter Cors	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2093	https://archief.amsterdam/indexen/deeds/9d6d21e3-33d2-666d-e053-b784100a1840?person=af883a9b-d460-ffc5-b463-d7b58d39680a	Pieter Cors	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
2096	https://archief.amsterdam/indexen/deeds/193a42f8-2303-4361-96f6-e1a64857dcc5?person=961f6b09-6826-53f7-e053-b784100aa83b	Reijnier Brandenburg	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2096	https://archief.amsterdam/indexen/deeds/431f168b-3936-4d7e-80d2-053dc63f73be?person=961f6af2-2489-53f7-e053-b784100aa83b	Reijnier Brandenburgh	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2103	https://archief.amsterdam/indexen/deeds/0b872ade-02c1-41b6-869f-fcb132f6cac1?person=961f6af9-9964-53f7-e053-b784100aa83b	Ida Munnikhuijsen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2103	https://archief.amsterdam/indexen/deeds/7f7964ba-1d31-42cd-aabf-fc63795fc558?person=961f6acd-206c-53f7-e053-b784100aa83b	Ida Munnikhuijzen	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2116	https://archief.amsterdam/indexen/deeds/0a7bb794-c500-474f-959a-975812b236df?person=961f6af9-e083-53f7-e053-b784100aa83b	Daniel van der Lip	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2116	https://archief.amsterdam/indexen/deeds/9d6d21e3-53b8-666d-e053-b784100a1840?person=88b4e195-01ac-23be-4be7-891ba01f76af	Daniel van der Lip	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Boedelinventaris
2119	https://archief.amsterdam/indexen/deeds/93145396-907b-40ee-a615-bf4d7436201d?person=961f6af1-8278-53f7-e053-b784100aa83b	Matthijs Diephout	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2119	https://archief.amsterdam/indexen/deeds/cc6d055e-d877-4efa-9a79-96ade9a4a988?person=961f6adb-5d7d-53f7-e053-b784100aa83b	Matthijs Diephout	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2119	https://archief.amsterdam/indexen/deeds/c8a7407f-7029-4cd5-b590-c2a6029e9630?person=961f6af8-f9c9-53f7-e053-b784100aa83b	Matthijs Diephout	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2119	https://archief.amsterdam/indexen/deeds/a12f7f32-4315-4baf-9571-4f600761c67e?person=961f6ad4-7a20-53f7-e053-b784100aa83b	Matthijs Diephout	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2119	https://archief.amsterdam/indexen/deeds/00be6431-5327-4a60-8019-d60570cda7d5?person=961f6adc-ad1b-53f7-e053-b784100aa83b	Matthijs Diephout	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2128	https://archief.amsterdam/indexen/deeds/047aab77-5b9f-4b7e-aa28-517ef5fa48ff?person=961f6ad3-31c1-53f7-e053-b784100aa83b	Johannes de Melander	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2128	https://archief.amsterdam/indexen/deeds/454b8341-277e-4ce0-ba14-34da336b78ae?person=961f6ae4-0787-53f7-e053-b784100aa83b	Johannes de Melander	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2131	https://archief.amsterdam/indexen/deeds/52ee3f47-2cf3-427b-b2e1-60a894553258?person=961f6ad4-4814-53f7-e053-b784100aa83b	Helena Elders	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2131	https://archief.amsterdam/indexen/deeds/ba204010-b635-455d-b7e0-f65dd8bd8503?person=961f6af3-8147-53f7-e053-b784100aa83b	Helena Elders	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2132	https://archief.amsterdam/indexen/deeds/a3cb51cc-d4e7-50ee-e053-b784100a6caf?person=6db437f8-99fa-e0ea-a562-e819075eafc9	Gosina Mulders; Gosewina Mulders; Gozewina Mulders; Mulders, Gozewina	https://data.goldenagents.org/thesaurus/Geregistreerde, https://data.goldenagents.org/thesaurus/Bruid, https://data.goldenagents.org/thesaurus/Moeder, https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/HuwelijkseVoorwaarden, https://data.goldenagents.org/thesaurus/Ondertrouw, https://data.goldenagents.org/thesaurus/Doop
2132	https://archief.amsterdam/indexen/deeds/610a13e8-923b-4480-821f-e30770b4e36b?person=99e87e13-d346-2bb2-e053-b784100a6a2e	Gozewina Mulders; Mulders, Gozewina	https://data.goldenagents.org/thesaurus/Geregistreerde	https://data.goldenagents.org/thesaurus/Begraven
2136	https://archief.amsterdam/indexen/deeds/c5e1b5fc-e0bd-4b7f-a0e1-1f3c13e1b288?person=961f6b0d-7ee0-53f7-e053-b784100aa83b	Jeanne Riche	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2136	https://archief.amsterdam/indexen/deeds/8c7696f8-5087-40e2-8463-0805afe3bf21?person=961f6b06-0838-53f7-e053-b784100aa83b	Jeanne Riche	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2141	https://archief.amsterdam/indexen/deeds/8b4fbffd-5078-4078-8720-01ebfec1e143?person=961f6b0e-f6f3-53f7-e053-b784100aa83b	Jacoba Brigitta van de Poll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2141	https://archief.amsterdam/indexen/deeds/2768922f-68ac-4054-8e4b-f38941d73353?person=961f6b07-c12d-53f7-e053-b784100aa83b	Jacoba Bregitta van de Poll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2141	https://archief.amsterdam/indexen/deeds/4ef1266f-31a4-4e3c-bf70-e48b4fa63708?person=961f6b00-5b08-53f7-e053-b784100aa83b	Jacoba Bregitta van de Poll	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2141	https://archief.amsterdam/indexen/deeds/6e7b250d-d521-4d87-a531-0f82a4bf3d87?person=961f6b09-b1d3-53f7-e053-b784100aa83b	Jacoba Brigitta	https://data.goldenagents.org/thesaurus/Kind	https://data.goldenagents.org/thesaurus/Doop
2142	https://data.goldenagents.org/datasets/jaikwil/records/89759-bride-witness-1	Lodewijk Mauritz Brugman	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
2142	https://data.goldenagents.org/datasets/jaikwil/records/48741-groom-witness-1	Lodewijk Mauritz Brugman	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Ondertrouw
2147	https://archief.amsterdam/indexen/deeds/2d45a98b-3c0b-4ba3-b12c-aed026ad58c3?person=961f6af3-a192-53f7-e053-b784100aa83b	Henrica Wierman	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2147	https://archief.amsterdam/indexen/deeds/75f86512-e7dd-47eb-bb55-b202eb422056?person=961f6afa-cf06-53f7-e053-b784100aa83b	Henrica Wierman	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2149	https://archief.amsterdam/indexen/deeds/f37c810b-c470-438f-af5c-dbdb748df9d5?person=961f6af8-bd3e-53f7-e053-b784100aa83b	Sophia Petronella du Peijrou geb. Scholten	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2149	https://archief.amsterdam/indexen/deeds/408d979c-f28e-4341-abde-b70186eec5a4?person=961f6acb-9e3d-53f7-e053-b784100aa83b	Sophia Petronella Scholten	https://data.goldenagents.org/thesaurus/Moeder	https://data.goldenagents.org/thesaurus/Doop
2152	https://archief.amsterdam/indexen/deeds/cd28ee5d-d47f-4d52-889e-26feb704195f?person=961f6b0d-d792-53f7-e053-b784100aa83b	Petrus Allebé	https://data.goldenagents.org/thesaurus/Getuige	https://data.goldenagents.org/thesaurus/Doop
2152	https://archief.amsterdam/indexen/deeds/af5de8e3-7844-4ee3-a5ce-e0a703b832c3?person=961f6b06-5f3a-53f7-e053-b784100aa83b	Petrus Allebé	https://data.goldenagents.org/thesaurus/Vader	https://data.goldenagents.org/thesaurus/Doop
